Id,Name,Group,Size,Modtime,MD5,SectionSize
,,,,,,,Combinations from /smallwork/bdallen/executable_files_512/*/*.tv
,,,,,,,1169 files, 682696 combinations
31,/smallwork/bdallen/executable_files_512/mobsync_exe/IL005-0009_WINDOWS_system32_dllcache_mobsync.exe.tmp,mobsync_exe,135680,1569978588,1FC3FB2E6A43DA77591E50FDD3D2E42C,512
32,/smallwork/bdallen/executable_files_512/mobsync_exe/HK99-6001_WINNT_NtServicePackUninstall_mobsync.exe.tmp,mobsync_exe,111376,1569978588,8896DE4ED047BA097E82D75E4DA30D06,512
33,/smallwork/bdallen/executable_files_512/mobsync_exe/IL004-0019_WINDOWS_SoftwareDistribution_Download_a9a994bac895f302d079bab181ce25f4_mobsync.exe.tmp,mobsync_exe,142848,1569978588,CE67D48691172B107E9A8A4EA34CC80F,512
34,/smallwork/bdallen/executable_files_512/mobsync_exe/AE10-0015_WINDOWS_system32_dllcache_mobsync.exe.tmp,mobsync_exe,135680,1569978588,86CB85E51B124108BA825E56C2B52185,512
35,/smallwork/bdallen/executable_files_512/mobsync_exe/DE001-0002_WINDOWS_system32_dllcache_mobsync.exe.tmp,mobsync_exe,144384,1569978588,77A600640D26FB284F34A6D574DD430B,512
36,/smallwork/bdallen/executable_files_512/mobsync_exe/PS01-034_WINNT_system32_dllcache_mobsync.exe.tmp,mobsync_exe,37648,1569978588,632007D8F842DCB6F1F637BE26FBE791,512
37,/smallwork/bdallen/executable_files_512/mobsync_exe/PS02-004_WINDOWS_SYSTEM_MOBSYNC.EXE.tmp,mobsync_exe,131072,1569978588,6DC5AE8E5B33AEFAD10BF246ACD5D1FC,512
38,/smallwork/bdallen/executable_files_512/mobsync_exe/TH03-0015_Windows_System32_mobsync.exe.tmp,mobsync_exe,102400,1569978588,509E88FF7B257885775791FAF0965D6A,512
39,/smallwork/bdallen/executable_files_512/mobsync_exe/SG1-1066_WINNT_ServicePackFiles_i386_mobsync.exe.tmp,mobsync_exe,111376,1569978588,6A8B6F6A66CDDEBEB889A5373322CEA7,512
40,/smallwork/bdallen/executable_files_512/mobsync_exe/PS02-015_WINDOWS_system32_mobsync.exe.tmp,mobsync_exe,145408,1569978588,81FC72A9FEF573AD41A49D1264D793A2,512
41,/smallwork/bdallen/executable_files_512/mobsync_exe/IN10-0317_WINDOWS_system32_dllcache_mobsync.exe.tmp,mobsync_exe,143360,1569978588,006217DDFDAC98BF0D88114908ADB32A,512
42,/smallwork/bdallen/executable_files_512/mobsync_exe/RS001-0016_WINDOWS_system32_dllcache_mobsync.exe.tmp,mobsync_exe,57344,1569978588,2EFE9576C9204FDF6F73D96DC4F35C52,512
43,/smallwork/bdallen/executable_files_512/mobsync_exe/EG1001-0005_WINDOWS_system32_mobsync.exe.tmp,mobsync_exe,143360,1569978588,10FEA5158151336A840FD560EB46FE8A,512
44,/smallwork/bdallen/executable_files_512/mobsync_exe/IL004-0017_Windows_System32_mobsync.exe.tmp,mobsync_exe,96768,1569978588,A41D6AFF8AFD743507887FD7747B35D3,512
45,/smallwork/bdallen/executable_files_512/mobsync_exe/AE10-0021_WINDOWS_system32_mobsync.exe.tmp,mobsync_exe,143360,1569978588,95786E866A54C7782E60855D2BAE5410,512
46,/smallwork/bdallen/executable_files_512/mobsync_exe/PS02-015_WINDOWS_system32_dllcache_mobsync.exe.tmp,mobsync_exe,145408,1569978588,4EA6557924FA2B6AF79D67BE9387A1A2,512
47,/smallwork/bdallen/executable_files_512/mobsync_exe/PA002-051_WINDOWS_system32_dllcache_mobsync.exe.tmp,mobsync_exe,142848,1569978588,465FD60933F72D70087E42BF70B1AB5D,512
48,/smallwork/bdallen/executable_files_512/mobsync_exe/IN10-0138_WINDOWS_system32_mobsync.exe.tmp,mobsync_exe,143360,1569978588,0B9D4DB2C30141A9353CDCE25F777ADD,512
49,/smallwork/bdallen/executable_files_512/mobsync_exe/IN4001-1043_WINDOWS_system32_dllcache_mobsync.exe.tmp,mobsync_exe,171008,1569978588,BF050992DECF53236965C3B1D627CF06,512
50,/smallwork/bdallen/executable_files_512/mobsync_exe/IL005-0002_WINDOWS_system32_dllcache_mobsync.exe.tmp,mobsync_exe,92465,1569978588,D2CF54BB63DB08C984D6D2ADDB6AA11D,512
51,/smallwork/bdallen/executable_files_512/mobsync_exe/HU001-0001_WINDOWS_system32_mobsync.exe.tmp,mobsync_exe,143360,1569978588,CC8FDF852C785102D8FA81A8B014F6C3,512
52,/smallwork/bdallen/executable_files_512/mobsync_exe/IN4001-1026_WINDOWS_system32_mobsync.exe.tmp,mobsync_exe,143360,1569978588,10B57F5D907A1E2F0AFA66D0E6D05A5D,512
53,/smallwork/bdallen/executable_files_512/mobsync_exe/TH03-0065_WINDOWS_SYSTEM_MOBSYNC.EXE.tmp,mobsync_exe,131072,1569978588,25B6938A07E96291DC37A068BAACB206,512
54,/smallwork/bdallen/executable_files_512/mobsync_exe/HK99-1002_WINDOWS_system32_dllcache_mobsync.exe.tmp,mobsync_exe,141312,1569978588,5B907E88D7AC4F52D6084EA3E7B159D7,512
